Component Name,App type,Component Version,Product Name,Product Metric,Cloud Pak or FlexPoint Bundle,Entitled,Charged,Computer Name,Installation Path
IBM Storage Protect Client and VSS Requestor unconfigured,Storage,8.1,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000004523,D:\tsm\8.1.13.3-TIV-TSM4VE-Windows\client\x64\Program Files 64\Tivoli\TSM\baclient\swidtag
IBM Storage Protect Client and VSS Requestor unconfigured,Storage,8.1,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000003825,D:\tsm\client\x64\Program Files 64\Tivoli\TSM\baclient\swidtag
IBM Storage Protect Client and VSS Requestor unconfigured,Storage,8.1,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000003816,C:\TSMClient\Program Files 64\Tivoli\TSM\baclient\swidtag
IBM Storage Protect Client and VSS Requestor unconfigured,Storage,8.1,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000003845,C:\Users\in0654a8\Desktop\TSMClient\Program Files 64\Tivoli\TSM\baclient\swidtag
IBM Storage Protect Client and VSS Requestor unconfigured,Storage,8.1,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000003924,C:\Program Files\Tivoli\TSM\baclient\swidtag
IBM Storage Protect Client and VSS Requestor unconfigured,Storage,8.1,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000003845,C:\Program Files\Tivoli\TSM\baclient\swidtag
IBM Storage Protect Client and VSS Requestor unconfigured,Storage,8.1,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000003924,C:\TSMClient\Program Files 64\Tivoli\TSM\baclient\swidtag
IBM Storage Protect Client and VSS Requestor unconfigured,Storage,8.1,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000004869,C:\Program Files\Tivoli\TSM\baclient\swidtag
IBM Storage Protect Client and VSS Requestor unconfigured,Storage,8.1,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000004273,C:\TSMClient\Program Files 64\Tivoli\TSM\baclient\swidtag
IBM Storage Protect Client and VSS Requestor unconfigured,Storage,8.1,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000005112,C:\Program Files\Tivoli\TSM\baclient\swidtag
IBM Storage Protect Client and VSS Requestor unconfigured,Storage,8.1,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000004273,C:\Program Files\Tivoli\TSM\baclient\swidtag
IBM Storage Protect Client and VSS Requestor unconfigured,Storage,8.1,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000004232,C:\Program Files\Tivoli\TSM\baclient\swidtag
IBM Storage Protect Client and VSS Requestor unconfigured,Storage,8.1,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000003656,C:\Program Files\Tivoli\TSM\baclient\swidtag
IBM Storage Protect Client and VSS Requestor unconfigured,Storage,8.1,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000004506,C:\Users\in0654a8\Desktop\TSMClient\Program Files 64\Tivoli\TSM\baclient\swidtag
IBM Storage Protect Client and VSS Requestor unconfigured,Storage,8.1,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000001952,C:\Users\in0654a8\Desktop\TSMClient\Program Files 64\Tivoli\TSM\baclient\swidtag
IBM Storage Protect Client and VSS Requestor unconfigured,Storage,8.1,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000001104,C:\Users\in0654a8\Desktop\TSMClient\Program Files 64\Tivoli\TSM\baclient\swidtag
IBM Storage Protect Client and VSS Requestor unconfigured,Storage,8.1,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000004151,C:\Users\in0654a8\Desktop\TSMClient\Program Files 64\Tivoli\TSM\baclient\swidtag
IBM Storage Protect Client and VSS Requestor unconfigured,Storage,8.1,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000004887,C:\Program Files\Tivoli\TSM\baclient\swidtag
IBM Storage Protect Client and VSS Requestor unconfigured,Storage,8.1,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000004106,C:\Program Files\Tivoli\TSM\baclient\swidtag
IBM Storage Protect Client and VSS Requestor unconfigured,Storage,8.1,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000003907,C:\Program Files\Tivoli\TSM\baclient\swidtag
IBM Storage Protect Client and VSS Requestor unconfigured,Storage,8.1,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000004151,C:\Program Files\Tivoli\TSM\baclient\swidtag
IBM Storage Protect Client and VSS Requestor unconfigured,Storage,8.1,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000004169,C:\Users\in0654a8\Desktop\TSMClient\Program Files 64\Tivoli\TSM\baclient\swidtag
IBM Storage Protect Client and VSS Requestor unconfigured,Storage,8.1,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000004509,C:\Users\in0654a8\Desktop\TSMClient\Program Files 64\Tivoli\TSM\baclient\swidtag
IBM Storage Protect Client and VSS Requestor unconfigured,Storage,8.1,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000004408,C:\Users\in0654a8\Desktop\TSMClient\Program Files 64\Tivoli\TSM\baclient\swidtag
IBM Storage Protect Client and VSS Requestor unconfigured,Storage,8.1,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000004865,C:\Program Files\Tivoli\TSM\baclient\swidtag
IBM Storage Protect Client and VSS Requestor unconfigured,Storage,8.1,IBM Storage Protect Extended Edition,PVU,None,No,No,SS4BXF283,C:\Users\in01151h\Desktop\New folder\TSMCLI_WIN\tsmcli\x64\client\Disk1\Program Files 64\Tivoli\TSM\baclient\swidtag
IBM Storage Protect Client and VSS Requestor unconfigured,Storage,8.1,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000005464,C:\Program Files\Tivoli\TSM\baclient\swidtag
IBM Storage Protect Client and VSS Requestor unconfigured,Storage,8.1,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000004882,C:\Program Files\Tivoli\TSM\baclient\swidtag
IBM Storage Protect Client and VSS Requestor unconfigured,Storage,8.1,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000003657,C:\Program Files\Tivoli\TSM\baclient\swidtag
IBM Storage Protect Client and VSS Requestor unconfigured,Storage,8.1,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000004697,C:\Program Files\Tivoli\TSM\baclient\swidtag
IBM Storage Protect Client and VSS Requestor unconfigured,Storage,8.1,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000004509,C:\Program Files\Tivoli\TSM\baclient\swidtag
IBM Storage Protect Client and VSS Requestor unconfigured,Storage,8.1,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000004408,C:\Program Files\Tivoli\TSM\baclient\swidtag
IBM Storage Protect Client and VSS Requestor unconfigured,Storage,8.1,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000003819,C:\TSMClient\Program Files 64\Tivoli\TSM\baclient\swidtag
IBM Storage Protect Client and VSS Requestor unconfigured,Storage,8.1,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000004106,C:\TSMClient\Program Files 64\Tivoli\TSM\baclient\swidtag
IBM Storage Protect Client and VSS Requestor unconfigured,Storage,8.1,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000003854,C:\Users\in0654a8\Desktop\TSMClient\Program Files 64\Tivoli\TSM\baclient\swidtag
IBM Storage Protect Client and VSS Requestor unconfigured,Storage,8.1,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000003172,C:\Program Files\Tivoli\TSM\baclient\swidtag
IBM Storage Protect Client and VSS Requestor unconfigured,Storage,8.1,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000004685,C:\Program Files\Tivoli\TSM\baclient\swidtag
IBM Storage Protect Client and VSS Requestor unconfigured,Storage,8.1,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000000039,C:\Users\in0654a8\Desktop\TSMClient\Program Files 64\Tivoli\TSM\baclient\swidtag
IBM Storage Protect Client and VSS Requestor unconfigured,Storage,8.1,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000003854,C:\Program Files\Tivoli\TSM\baclient\swidtag
IBM Storage Protect Client and VSS Requestor unconfigured,Storage,8.1,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000000336,C:\TSMClient\Program Files 64\Tivoli\TSM\baclient\swidtag
IBM Tivoli Storage Manager Client,Storage,5.4,IBM Storage Protect Extended Edition,PVU,None,No,Yes,VM000002183,E:\Old_343\D\tsm\program files\Tivoli\TSM\TIVINV
IBM Tivoli Storage Manager For Databases - Data Protection For Oracle,Storage,5.5,IBM Storage Protect for Databases,PVU,None,No,Yes,bbptaa2,/usr/tivoli/tsm/tivinv
WebSphere Application Server Liberty,IBM Application server,19,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000003617,C:\TSMClient\WinRoot\IBM\SpectrumProtect\webserver\lib\versions\tags
WebSphere Application Server Liberty,IBM Application server,19,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000002368,C:\TSMClient\WinRoot\IBM\SpectrumProtect\webserver\lib\versions\tags
WebSphere Application Server Liberty,IBM Application server,19,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000003616,C:\TSMClient\WinRoot\IBM\SpectrumProtect\webserver\lib\versions\tags
WebSphere Application Server Liberty,IBM Application server,19,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000003624,C:\TSMClient\WinRoot\IBM\SpectrumProtect\webserver\lib\versions\tags
WebSphere Application Server Liberty,IBM Application server,19,IBM Storage Protect Extended Edition,PVU,None,No,No,SS4BXF283,C:\Users\in01151h\Desktop\New folder\TSMCLI_WIN\tsmcli\x64\client\Disk1\WinRoot\IBM\SpectrumProtect\webserver\lib\versions\tags
WebSphere Application Server Liberty,IBM Application server,19,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000003819,C:\TSMClient\WinRoot\IBM\SpectrumProtect\webserver\lib\versions\tags
WebSphere Application Server Liberty,IBM Application server,19,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000004106,C:\TSMClient\WinRoot\IBM\SpectrumProtect\webserver\lib\versions\tags
WebSphere Application Server Liberty,IBM Application server,19,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000004107,C:\TSMClient\WinRoot\IBM\SpectrumProtect\webserver\lib\versions\tags
WebSphere Application Server Liberty,IBM Application server,19,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000000336,C:\TSMClient\WinRoot\IBM\SpectrumProtect\webserver\lib\versions\tags
WebSphere Application Server Liberty,IBM Application server,19,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000003814,C:\TSMClient\WinRoot\IBM\SpectrumProtect\webserver\lib\versions\tags
WebSphere Application Server Liberty,IBM Application server,19,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000003907,C:\TSMClient\WinRoot\IBM\SpectrumProtect\webserver\lib\versions\tags
WebSphere Application Server Liberty,IBM Application server,19,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000003805,C:\TSMClient\WinRoot\IBM\SpectrumProtect\webserver\lib\versions\tags
WebSphere Application Server Liberty,IBM Application server,19,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000004085,C:\TSMClient\WinRoot\IBM\SpectrumProtect\webserver\lib\versions\tags
WebSphere Application Server Liberty,IBM Application server,19,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000003773,C:\Users\in0654a8\Desktop\TSMSQL_WIN\Software\TSMCLI_WIN\tsmcli\x64\client\Disk1\WinRoot\IBM\SpectrumProtect\webserver\lib\versions\tags
WebSphere Application Server Liberty,IBM Application server,19,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000003767,C:\TSMClient\WinRoot\IBM\SpectrumProtect\webserver\lib\versions\tags
WebSphere Application Server Liberty,IBM Application server,19,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000000307,C:\TSMClient\WinRoot\IBM\SpectrumProtect\webserver\lib\versions\tags
WebSphere Application Server Liberty,IBM Application server,19,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000003911,C:\TSMClient\WinRoot\IBM\SpectrumProtect\webserver\lib\versions\tags
IBM Tivoli Monitoring - UNIX OS Agent,Monitoring,6.3,IBM Tivoli Monitoring,Managed Device,IBM Cloud Pak for AIOps,No,Yes,bemcpda1aa,/opt/IBM/ITM/properties/version
WebSphere Application Server Liberty,IBM Application server,19,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000003813,C:\TSMClient\WinRoot\IBM\SpectrumProtect\webserver\lib\versions\tags
WebSphere Application Server Liberty,IBM Application server,19,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000004043,C:\TSMClient\WinRoot\IBM\SpectrumProtect\webserver\lib\versions\tags
WebSphere Application Server Liberty,IBM Application server,19,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000003816,C:\TSMClient\WinRoot\IBM\SpectrumProtect\webserver\lib\versions\tags
WebSphere Application Server Liberty,IBM Application server,19,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000003924,C:\TSMClient\WinRoot\IBM\SpectrumProtect\webserver\lib\versions\tags
WebSphere Application Server Liberty,IBM Application server,19,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000004274,C:\TSMClient\WinRoot\IBM\SpectrumProtect\webserver\lib\versions\tags
WebSphere Application Server Liberty,IBM Application server,19,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000005283,C:\Users\in0654a8\Desktop\TSMSQL_WIN\Software\TSMCLI_WIN\tsmcli\x64\client\Disk1\WinRoot\IBM\SpectrumProtect\webserver\lib\versions\tags
WebSphere Application Server Liberty,IBM Application server,19,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000005283,C:\TSMClient\WinRoot\IBM\SpectrumProtect\webserver\lib\versions\tags
WebSphere Application Server Liberty,IBM Application server,19,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000003825,C:\TSMClient\WinRoot\IBM\SpectrumProtect\webserver\lib\versions\tags
WebSphere Application Server Liberty,IBM Application server,19,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000003823,C:\TSMClient\WinRoot\IBM\SpectrumProtect\webserver\lib\versions\tags
WebSphere Application Server Liberty,IBM Application server,19,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000003740,C:\TSMClient\WinRoot\IBM\SpectrumProtect\webserver\lib\versions\tags
WebSphere Application Server Liberty,IBM Application server,19,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000004042,C:\TSMClient\WinRoot\IBM\SpectrumProtect\webserver\lib\versions\tags
WebSphere Application Server Liberty,IBM Application server,19,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000003772,C:\IBM\SpectrumProtect\webserver\lib\versions\tags
WebSphere Application Server Liberty,IBM Application server,19,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000003931,C:\TSMClient\WinRoot\IBM\SpectrumProtect\webserver\lib\versions\tags
WebSphere Application Server Liberty,IBM Application server,19,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000003772,C:\TSMClient\WinRoot\IBM\SpectrumProtect\webserver\lib\versions\tags
WebSphere Application Server Liberty,IBM Application server,19,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000004108,C:\TSMClient\WinRoot\IBM\SpectrumProtect\webserver\lib\versions\tags
WebSphere Application Server Liberty,IBM Application server,19,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000003773,C:\TSMClient\WinRoot\IBM\SpectrumProtect\webserver\lib\versions\tags
WebSphere Application Server Liberty,IBM Application server,19,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000001364,C:\TSMClient\WinRoot\IBM\SpectrumProtect\webserver\lib\versions\tags
WebSphere Application Server Liberty,IBM Application server,19,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000003923,C:\TSMClient\WinRoot\IBM\SpectrumProtect\webserver\lib\versions\tags
WebSphere Application Server Liberty,IBM Application server,19,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000003803,C:\TSMClient\WinRoot\IBM\SpectrumProtect\webserver\lib\versions\tags
WebSphere Application Server Liberty,IBM Application server,19,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000003965,C:\TSMClient\WinRoot\IBM\SpectrumProtect\webserver\lib\versions\tags
WebSphere Application Server Liberty,IBM Application server,19,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000003904,C:\TSMClient\WinRoot\IBM\SpectrumProtect\webserver\lib\versions\tags
WebSphere Application Server Liberty,IBM Application server,19,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000003812,C:\TSMClient\WinRoot\IBM\SpectrumProtect\webserver\lib\versions\tags
WebSphere Application Server Liberty,IBM Application server,19,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000004292,C:\TSMClient\WinRoot\IBM\SpectrumProtect\webserver\lib\versions\tags
WebSphere Application Server Liberty,IBM Application server,19,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000003828,C:\TSMClient\WinRoot\IBM\SpectrumProtect\webserver\lib\versions\tags
WebSphere Application Server Liberty,IBM Application server,19,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000004273,C:\TSMClient\WinRoot\IBM\SpectrumProtect\webserver\lib\versions\tags
WebSphere Application Server Liberty,IBM Application server,19,IBM Storage Protect Extended Edition,PVU,None,No,No,VM000004293,C:\TSMClient\WinRoot\IBM\SpectrumProtect\webserver\lib\versions\tags
IBM Security Directory Server - Server,Security and Patching,6.4,IBM Security Verify Directory Standard Ed,PVU,None,No,No,VM000004886,D:\IBM\LDAP\V6.4\iso-swid
IBM Security Directory Server - Server,Security and Patching,6.4,IBM Security Verify Directory Standard Ed,PVU,None,No,No,VM000004887,D:\IBM\LDAP\V6.4\iso-swid
IBM Security Directory Server - Server,Security and Patching,6.4,AIX 7.1 Enterprise Edition,STG Tier,None,No,No,itds90x1,/opt/IBM/ldap/V6.4/iso-swid
IBM Security Directory Server - Server,Security and Patching,6.4,IBM Security Verify Directory Standard Ed,PVU,None,No,No,VM000002353,D:\IBM\ldap\V6.4\iso-swid
IBM Security Directory Server - Client,Security and Patching,6.4,IBM Security Verify Directory Standard Ed,PVU,None,No,No,VM000004886,D:\IBM\LDAP\V6.4\iso-swid
IBM Security Directory Server - Client,Security and Patching,6.4,IBM Security Verify Directory Standard Ed,PVU,None,No,No,VM000004887,D:\IBM\LDAP\V6.4\iso-swid
IBM Security Directory Server - Client,Security and Patching,6.4,AIX 7.1 Enterprise Edition,STG Tier,None,No,No,itds90x1,/opt/IBM/ldap/V6.4/iso-swid
IBM Security Directory Server - Client,Security and Patching,6.4,IBM Security Verify Directory Standard Ed,PVU,None,No,No,VM000002353,D:\IBM\ldap\V6.4\iso-swid
IBM Tivoli Monitoring - Universal Agent,Monitoring,6.2,IBM Tivoli Monitoring,Managed Device,IBM Cloud Pak for AIOps,No,Yes,batmpaa2,/opt/IBM/ITM/aix526/um/bin
IBM Tivoli Monitoring - Universal Agent,Monitoring,6.2,IBM Tivoli Monitoring,Managed Device,IBM Cloud Pak for AIOps,No,Yes,bseppaa1b,/usr/IBM/ITM/aix526/um/bin
IBM Tivoli Monitoring - Universal Agent,Monitoring,6.2,IBM Tivoli Monitoring,Managed Device,IBM Cloud Pak for AIOps,No,Yes,inm45x1,/opt/IBM/ITM/aix526/um/bin
IBM Tivoli Monitoring - Universal Agent,Monitoring,6.2,IBM Tivoli Monitoring,Managed Device,IBM Cloud Pak for AIOps,No,Yes,bpopaa4,/opt/IBM/ITM/aix526/um/bin
IBM Tivoli Monitoring - Universal Agent,Monitoring,6.2,IBM Tivoli Monitoring,Managed Device,IBM Cloud Pak for AIOps,No,Yes,VM000003616,C:\IBM\ITM\TMAITM6
IBM Sterling Connect:Direct for Microsoft Windows,Connectivity (sterling),4.6,IBM Sterling Connect:Direct Premium Ed Certified Container,Virtual Processor Core,None,No,Yes,VM000002260,
IBM Tivoli Monitoring - VMware VI Agent,Monitoring,6.2,IBM Tivoli Monitoring,Managed Device,IBM Cloud Pak for AIOps,No,Yes,t02vp02lz.boigroup.net,/opt/IBM/ITM/lx8266/vm/itlm
IBM i Access Client Solutions - Windows Application Package,Clients,1.1,IBM i Access Client Solutions,Unknown,None,No,No,VM000004912,D:\CA_INSTALL\CPM Installation applications\IBMiAccess_v1r1_WindowsAP_English\properties\version
IBM i Access Client Solutions - Windows Application Package,Clients,1.1,IBM i Access Client Solutions,Unknown,None,No,No,VM000004913,D:\CA_INSTALL\CPM Installation applications\IBMiAccess_v1r1_WindowsAP_English\properties\version
IBM i Access Client Solutions - Windows Application Package,Clients,1.1,IBM i Access Client Solutions,Unknown,None,No,No,VM000004910,D:\CA_INSTALL\CPM Installation applications\IBMiAccess_v1r1_WindowsAP_English\properties\version
IBM i Access Client Solutions - Windows Application Package,Clients,1.1,IBM i Access Client Solutions,Unknown,None,No,No,VM000005114,D:\CA_INSTALL\CPM Installation applications\IBMiAccess_v1r1_WindowsAP_English\properties\version
IBM i Access Client Solutions - Windows Application Package,Clients,1.1,IBM i Access Client Solutions,Unknown,None,No,No,VM000004911,D:\CA_INSTALL\CPM Installation applications\IBMiAccess_v1r1_WindowsAP_English\properties\version
IBM Tivoli Agentless Monitoring for Windows OS,Monitoring,6.2,IBM Tivoli Monitoring,Managed Device,IBM Cloud Pak for AIOps,No,Yes,S06XFBL3,C:\IBM\ITM\TMAITM6
IBM Tivoli Agentless Monitoring for Windows OS,Monitoring,6.2,IBM Tivoli Monitoring,Managed Device,IBM Cloud Pak for AIOps,No,Yes,S06XFBM8,C:\IBM\ITM\TMAITM6
IBM Tivoli Agentless Monitoring for Windows OS,Monitoring,6.2,IBM Tivoli Monitoring,Managed Device,IBM Cloud Pak for AIOps,No,Yes,S06XFBK2,C:\IBM\ITM\TMAITM6
IBM Tivoli Agentless Monitoring for Windows OS,Monitoring,6.2,IBM Tivoli Monitoring,Managed Device,IBM Cloud Pak for AIOps,No,Yes,SKD4F2YH,C:\IBM\ITM\TMAITM6
IBM TSM FCM for Microsoft SQL Server,Database,7.1,IBM Storage Protect for Databases,PVU,None,No,Yes,VM000001128,C:\Users\in09830e\Desktop\TDPSQL_7100\enu\Program Files 64\Tivoli\TSM\TDPSql\properties\version
IBM Tivoli Storage Manager for Enterprise Resource Planning Data Protection for SAP for Oracle,Not in scope SAP,6.2,IBM Storage Protect for Enterprise Resource Planning,PVU,None,No,Yes,bbbsda3,/usr/tivoli/tsm/tdp_r3/ora64/tivinv
IBM Tivoli Storage Manager for Enterprise Resource Planning Data Protection for SAP for Oracle,Not in scope SAP,6.2,IBM Storage Protect for Enterprise Resource Planning,PVU,None,No,Yes,bbptaa2,/usr/tivoli/tsm/tdp_r3/ora64/tivinv
IBM Tivoli Storage Manager for Enterprise Resource Planning Data Protection for SAP for Oracle,Not in scope SAP,6.4,IBM Storage Protect for Enterprise Resource Planning,PVU,None,No,Yes,bpipaa1,/usr/tivoli/tsm/tdp_r3/ora64/properties/version
IBM Tivoli Storage Manager for Enterprise Resource Planning Data Protection for SAP for Oracle,Not in scope SAP,6.4,IBM Storage Protect for Enterprise Resource Planning,PVU,None,No,Yes,bbbsda3,/usr/tivoli/tsm/tdp_r3/ora64/properties/version
IBM DB2 Advanced Enterprise Server Edition OEM Limited Use,Database,11.1,IBM Storage Protect Extended Edition,PVU,None,No,No,bbcpisp1c,/opt/tivoli/tsm/db2/properties/version
IBM DB2 Advanced Enterprise Server Edition OEM Limited Use,Database,11.1,IBM Storage Protect Extended Edition,PVU,None,No,No,itds90x1,/opt/IBM/db2/V11.1/properties/version
IBM MQ,Message broker,9.1,IBM MQ,Virtual Processor Core,IBM Cloud Pak for Integration,No,Yes,VM000003816,C:\Program Files\ibm\MQ\swidtag
IBM MQ,Message broker,9.1,IBM MQ,Virtual Processor Core,IBM Cloud Pak for Integration,No,Yes,VM000003815,C:\Program Files\ibm\MQ\swidtag
IBM Tivoli Monitoring - Linux OS Agent,Monitoring,6.3,IBM Tivoli Monitoring,Managed Device,IBM Cloud Pak for AIOps,No,Yes,t02vp02lz.boigroup.net,/opt/IBM/ITM/properties/version
IBM Tivoli Monitoring - Linux OS Agent,Monitoring,6.3,IBM Tivoli Monitoring,Managed Device,IBM Cloud Pak for AIOps,No,Yes,vm000004788,/opt/IBM/ITM/properties/version
IBM Tivoli Monitoring - Linux OS Agent,Monitoring,6.3,IBM Tivoli Monitoring,Managed Device,IBM Cloud Pak for AIOps,No,Yes,vm000004788,/opt/IBM/old.ITM/properties/version
IBM Tivoli Monitoring - Linux OS Agent,Monitoring,6.3,IBM Tivoli Monitoring,Managed Device,IBM Cloud Pak for AIOps,No,Yes,itdma90l1.boigroup.net,/opt/IBM/ITM/properties/version
IBM Tivoli Monitoring - Linux OS Agent,Monitoring,6.3,IBM Tivoli Monitoring,Managed Device,IBM Cloud Pak for AIOps,No,Yes,vm000003209,/opt/IBM/ITM/properties/version
IBM Tivoli Monitoring - Linux OS Agent,Monitoring,6.3,IBM Tivoli Monitoring,Managed Device,IBM Cloud Pak for AIOps,No,Yes,vm000003986,/opt/IBM/old.ITM/properties/version
IBM Tivoli Monitoring - Linux OS Agent,Monitoring,6.3,IBM Tivoli Monitoring,Managed Device,IBM Cloud Pak for AIOps,No,Yes,vm000003986,/opt/IBM/ITM/properties/version
IBM Tivoli Monitoring - Linux OS Agent,Monitoring,6.3,IBM Tivoli Monitoring,Managed Device,IBM Cloud Pak for AIOps,No,Yes,vm000003208,/opt/IBM/ITM/properties/version
IBM Tivoli Monitoring - Linux OS Agent,Monitoring,6.3,IBM Tivoli Monitoring,Managed Device,IBM Cloud Pak for AIOps,No,Yes,vm000004700,/opt/IBM/old.ITM/properties/version
IBM Tivoli Monitoring - Linux OS Agent,Monitoring,6.3,IBM Tivoli Monitoring,Managed Device,IBM Cloud Pak for AIOps,No,Yes,vm000004700,/opt/IBM/ITM/properties/version
IBM Tivoli Monitoring - Linux OS Agent,Monitoring,6.3,IBM Tivoli Monitoring,Managed Device,IBM Cloud Pak for AIOps,No,Yes,bbmpasblx01.boigroup.net,/opt/IBM/ITM/properties/version
IBM Tivoli Monitoring - Linux OS Agent,Monitoring,6.3,IBM Tivoli Monitoring,Managed Device,IBM Cloud Pak for AIOps,No,Yes,bbcqlzb01,/opt/IBM/old.ITM/properties/version
IBM Tivoli Monitoring - Linux OS Agent,Monitoring,6.3,IBM Tivoli Monitoring,Managed Device,IBM Cloud Pak for AIOps,No,Yes,vm000003988,/opt/IBM/ITM/properties/version
IBM Tivoli Monitoring - Linux OS Agent,Monitoring,6.3,IBM Tivoli Monitoring,Managed Device,IBM Cloud Pak for AIOps,No,Yes,vm000003988,/opt/IBM/old.ITM/properties/version
IBM Tivoli Monitoring - Linux OS Agent,Monitoring,6.3,IBM Tivoli Monitoring,Managed Device,IBM Cloud Pak for AIOps,No,Yes,bbcpxivlx01,/opt/IBM/ITM/properties/version
IBM Tivoli Monitoring - Linux OS Agent,Monitoring,6.3,IBM Tivoli Monitoring,Managed Device,IBM Cloud Pak for AIOps,No,Yes,vm000004614,/opt/IBM/ITM/properties/version
IBM Tivoli Monitoring - Linux OS Agent,Monitoring,6.3,IBM Tivoli Monitoring,Managed Device,IBM Cloud Pak for AIOps,No,Yes,vm000004614,/opt/IBM/old.ITM/properties/version
IBM Tivoli Monitoring - Linux OS Agent,Monitoring,6.3,IBM Tivoli Monitoring,Managed Device,IBM Cloud Pak for AIOps,No,Yes,vm000004787,/opt/IBM/ITM/properties/version
IBM Tivoli Monitoring - Linux OS Agent,Monitoring,6.3,IBM Tivoli Monitoring,Managed Device,IBM Cloud Pak for AIOps,No,Yes,vm000004787,/opt/IBM/old.ITM/properties/version
IBM Tivoli Monitoring - Linux OS Agent,Monitoring,6.3,IBM Tivoli Monitoring,Managed Device,IBM Cloud Pak for AIOps,No,Yes,bbcqlzb01,/opt/IBM/ITM/properties/version
